cons_name,cons_no,cons_id,elec_addr,trade_code,org_no,city_name,county_name,volt_code,contract_cap,org_name,pep_e,stat_date
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,663759.0,2020-08-13
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,507484.0,2020-08-17
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,552634.0,2020-08-18
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,648702.0,2020-08-19
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,657536.0,2020-08-20
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,627616.0,2020-08-21
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,665000.0,2020-08-22
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,485653.0,2020-08-25
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,275175.0,2020-08-26
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,136509.0,2020-08-27
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,187112.0,2020-08-28
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,197769.0,2020-08-29
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,263689.0,2020-08-30
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,-94064.0,2020-08-31
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,395569.0,2020-09-01
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,149819.0,2020-09-02
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,158753.0,2020-09-03
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,220197.0,2020-09-04
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,244570.0,2020-09-05
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,505013.0,2020-09-06
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,621771.0,2020-09-07
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,586076.0,2020-09-08
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,613960.0,2020-09-09
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,668417.0,2020-09-10
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,560554.0,2020-09-18
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,255471.0,2020-09-19
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,193839.0,2020-09-20
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,-237496.0,2020-09-21
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,287050.0,2020-09-22
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,24781.0,2020-09-23
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,-149468.0,2020-09-24
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,427839.0,2020-09-25
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,84172.0,2020-09-26
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,42518.0,2020-09-27
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,-62758.0,2020-09-28
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,482813.0,2020-09-29
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,659474.0,2020-09-30
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,640499.0,2020-10-01
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,635517.0,2020-10-02
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,655781.0,2020-10-03
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,656418.0,2020-10-04
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,663928.0,2020-10-05
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,669828.0,2020-10-06
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,595911.0,2020-10-07
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,550978.0,2020-10-08
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,548527.0,2020-10-09
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,58473.0,2020-10-10
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,34339.0,2020-10-11
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,34602.0,2020-10-12
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,21072.0,2020-10-13
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,21141.0,2020-10-14
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,131576.0,2020-10-15
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,126394.0,2020-10-16
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,452508.0,2020-10-17
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,672176.0,2020-10-18
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,582029.0,2020-10-19
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,498827.0,2020-10-20
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,500850.0,2020-10-21
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,502982.0,2020-10-22
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,386835.0,2020-10-23
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,688504.0,2020-10-24
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,48293.0,2020-10-26
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,29825.0,2020-10-27
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,26225.0,2020-10-28
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,23957.0,2020-10-29
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,26462.0,2020-10-30
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,88522.0,2020-10-31
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,581552.0,2020-11-01
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,574972.0,2020-11-02
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,662372.0,2020-11-03
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,658171.0,2020-11-04
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,676305.0,2020-11-05
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,661509.0,2020-11-06
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,677845.0,2020-11-07
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,658248.0,2020-11-08
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,630994.0,2020-11-09
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,579197.0,2020-11-10
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,278283.0,2020-11-11
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,44703.0,2020-11-12
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,40076.0,2020-11-13
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,28526.0,2020-11-14
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,36067.0,2020-11-15
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,31635.0,2020-11-16
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,29516.0,2020-11-17
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,186077.0,2020-11-18
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,414009.0,2020-11-19
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,587223.0,2020-11-20
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,568127.0,2020-11-21
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,680995.0,2020-11-22
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,615563.0,2020-11-23
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,528506.0,2020-11-24
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,57065.0,2020-11-25
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,41441.0,2020-11-26
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,8092.0,2020-11-27
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,8667.0,2020-11-28
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,8881.0,2020-11-29
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,87242.0,2020-11-30
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,128497.0,2020-12-01
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,121342.0,2020-12-02
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,137762.0,2020-12-03
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,128946.02,2020-12-04
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,150745.0,2020-12-05
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,131209.0,2020-12-06
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,148865.0,2020-12-07
山西西山华通水泥有限责任公司,122673595,1960190809,山西省太原市古交市马兰镇营立村新建三一四上河滩,31B0,144011214,太原,客服,AC01101,40000.0,山西,153431.0,2020-12-08
侯马市汇丰建材有限责任公司,600000020,17016666,山西省临汾市侯马市张村街道办事处南庄村汇丰路北,31B0,144060501,临汾,侯马,AC00351,24000.0,山西,168060.0,2020-07-05
侯马市汇丰建材有限责任公司,600000020,17016666,山西省临汾市侯马市张村街道办事处南庄村汇丰路北,31B0,144060501,临汾,侯马,AC00351,24000.0,山西,227580.0,2020-07-08
侯马市汇丰建材有限责任公司,600000020,17016666,山西省临汾市侯马市张村街道办事处南庄村汇丰路北,31B0,144060501,临汾,侯马,AC00351,24000.0,山西,202084.0,2020-07-09
侯马市汇丰建材有限责任公司,600000020,17016666,山西省临汾市侯马市张村街道办事处南庄村汇丰路北,31B0,144060501,临汾,侯马,AC00351,24000.0,山西,251552.0,2020-07-10
侯马市汇丰建材有限责任公司,600000020,17016666,山西省临汾市侯马市张村街道办事处南庄村汇丰路北,31B0,144060501,临汾,侯马,AC00351,24000.0,山西,255632.0,2020-07-11
侯马市汇丰建材有限责任公司,600000020,17016666,山西省临汾市侯马市张村街道办事处南庄村汇丰路北,31B0,144060501,临汾,侯马,AC00351,24000.0,山西,266224.0,2020-07-12
侯马市汇丰建材有限责任公司,600000020,17016666,山西省临汾市侯马市张村街道办事处南庄村汇丰路北,31B0,144060501,临汾,侯马,AC00351,24000.0,山西,280624.0,2020-07-16
侯马市汇丰建材有限责任公司,600000020,17016666,山西省临汾市侯马市张村街道办事处南庄村汇丰路北,31B0,144060501,临汾,侯马,AC00351,24000.0,山西,145580.0,2020-07-19
侯马市汇丰建材有限责任公司,600000020,17016666,山西省临汾市侯马市张村街道办事处南庄村汇丰路北,31B0,144060501,临汾,侯马,AC00351,24000.0,山西,270528.0,2020-07-20
侯马市汇丰建材有限责任公司,600000020,17016666,山西省临汾市侯马市张村街道办事处南庄村汇丰路北,31B0,144060501,临汾,侯马,AC00351,24000.0,山西,269340.0,2020-07-24
侯马市汇丰建材有限责任公司,600000020,17016666,山西省临汾市侯马市张村街道办事处南庄村汇丰路北,31B0,144060501,临汾,侯马,AC00351,24000.0,山西,274308.0,2020-07-25
侯马市汇丰建材有限责任公司,600000020,17016666,山西省临汾市侯马市张村街道办事处南庄村汇丰路北,31B0,144060501,临汾,侯马,AC00351,24000.0,山西,164836.0,2020-07-26
侯马市汇丰建材有限责任公司,600000020,17016666,山西省临汾市侯马市张村街道办事处南庄村汇丰路北,31B0,144060501,临汾,侯马,AC00351,24000.0,山西,139536.0,2020-07-28
侯马市汇丰建材有限责任公司,600000020,17016666,山西省临汾市侯马市张村街道办事处南庄村汇丰路北,31B0,144060501,临汾,侯马,AC00351,24000.0,山西,270948.0,2020-07-30
侯马市汇丰建材有限责任公司,600000020,17016666,山西省临汾市侯马市张村街道办事处南庄村汇丰路北,31B0,144060501,临汾,侯马,AC00351,24000.0,山西,257280.0,2020-08-02
侯马市汇丰建材有限责任公司,600000020,17016666,山西省临汾市侯马市张村街道办事处南庄村汇丰路北,31B0,144060501,临汾,侯马,AC00351,24000.0,山西,243928.0,2020-08-28
